none	0
none	0
dev	1085
train	6085
train	2532
none	0
test	863
none	0
train	5725
train	7152
train	7280
train	3322
train	8186
none	0
test	1160
train	2673
none	0
test	130
dev	1296
train	5608
train	4759
test	336
train	6268
train	5480
train	2732
train	8367
train	2631
none	0
train	10522
none	0
none	0
train	2687
test	108
train	314
none	0
train	5758
train	1446
train	3238
train	10096
train	2082
train	4297
none	0
train	10316
test	107
none	0
train	6788
train	8564
train	2780
dev	1016
train	6194
train	8039
train	8569
train	1274
train	5272
train	266
train	8299
none	0
train	4343
train	888
train	8509
dev	1209
train	9671
train	1884
train	4064
train	10009
test	174
train	2851
train	8633
train	2003
train	5159
train	8763
test	999
train	7258
train	277
train	777
train	7135
test	143
none	0
none	0
train	4022
dev	480
train	2585
train	907
train	2542
dev	1075
none	0
train	7690
train	1697
train	9060
none	0
train	5673
none	0
dev	636
train	10108
train	521
none	0
train	6958
train	5317
train	324
train	5598
train	6907
train	4774
none	0
none	0
train	7936
none	0
train	7715
train	3252
train	4323
none	0
none	0
train	2138
train	2227
dev	904
train	2055
train	2196
train	6661
train	7390
train	7502
train	5176
train	2837
train	5378
none	0
test	1146
train	3838
train	8495
train	9038
train	1900
none	0
none	0
dev	107
none	0
train	3699
train	9120
test	844
train	1333
train	8502
train	323
none	0
none	0
none	0
none	0
none	0
train	7931
none	0
train	4725
test	1038
train	7520
train	1527
train	3350
train	4287
dev	964
train	10289
train	1879
train	2226
none	0
train	2699
test	125
none	0
train	4278
none	0
train	3897
train	9544
train	7699
train	10147
train	5054
train	494
train	6253
train	8834
none	0
none	0
train	2695
train	7984
train	4630
train	4292
none	0
train	3852
none	0
none	0
train	6263
train	2612
dev	1104
train	2096
none	0
train	3752
none	0
none	0
train	2103
train	8029
train	251
train	1899
train	6689
train	5671
train	7472
train	5392
train	8377
train	4884
train	10367
train	5808
dev	6
train	7883
train	5897
train	3156
train	7036
train	1927
train	7430
train	7828
dev	35
none	0
train	5227
train	7408
train	10167
train	5695
train	7089
test	1076
train	10156
train	7013
train	8415
train	8756
dev	1042
dev	546
train	5488
dev	989
none	0
train	3541
train	4447
dev	127
none	0
train	10373
none	0
none	0
train	9224
test	790
train	4414
train	9202
train	7169
none	0
train	2761
train	3282
train	7610
train	5551
train	8230
train	10250
train	7922
train	8003
train	8616
train	2568
none	0
train	7751
train	10444
none	0
dev	89
train	2097
dev	929
train	5289
train	3665
train	479
train	3192
train	7533
dev	637
none	0
none	0
train	510
none	0
train	3815
train	6299
train	8731
train	557
train	4201
none	0
test	222
none	0
train	6098
train	3774
test	294
train	4492
train	389
train	6600
train	5796
train	8019
train	7122
none	0
train	7620
train	8528
none	0
none	0
none	0
dev	837
train	1438
none	0
none	0
none	0
none	0
dev	760
train	9279
none	0
train	6093
none	0
train	5190
train	8852
train	4189
train	6818
train	8433
none	0
none	0
train	6409
none	0
train	5215
train	2445
none	0
none	0
none	0
train	1403
train	3087
train	6310
none	0
test	126
test	879
none	0
train	2633
train	10169
none	0
train	3859
train	784
train	5887
train	9683
train	8281
none	0
train	7604
train	4651
train	10132
none	0
none	0
none	0
dev	328
train	5133
train	5682
none	0
none	0
train	7496
none	0
none	0
train	1965
train	2461
dev	1093
train	5736
train	2295
train	3849
train	3020
train	10233
train	1179
train	5455
dev	269
train	1934
train	3179
train	6515
train	562
train	3915
train	3725
train	3894
train	870
none	0
none	0
train	7637
train	10120
train	8446
train	132
none	0
none	0
none	0
train	3076
none	0
none	0
none	0
train	9236
none	0
train	6651
train	7385
none	0
dev	688
train	6343
none	0
train	7101
none	0
train	115
train	9273
train	2038
train	1808
none	0
none	0
train	930
none	0
train	6798
dev	115
none	0
train	472
train	10471
none	0
test	966
none	0
dev	240
none	0
train	2867
train	6227
none	0
none	0
train	6083
none	0
none	0
train	6751
train	4324
train	7712
train	9023
train	3530
none	0
none	0
dev	1316
none	0
test	110
none	0
train	2061
dev	766
train	2317
dev	888
dev	578
none	0
dev	470
dev	207
dev	1037
none	0
none	0
none	0
none	0
train	7250
none	0
train	7368
test	681
train	1000
none	0
dev	1108
train	8828
test	534
none	0
train	8292
train	5568
dev	594
test	671
dev	1213
none	0
train	6564
train	2958
test	905
none	0
train	6025
train	2883
train	675
train	6586
train	9587
train	2376
none	0
none	0
none	0
train	474
train	3394
train	931
train	2209
train	8250
dev	326
train	3632
train	4127
dev	644
train	3216
train	1902
test	511
train	7863
test	323
train	2395
train	7397
train	4210
train	9418
train	10033
train	1137
train	4712
train	10376
train	750
test	882
train	7517
train	3565
dev	785
none	0
train	3279
train	1886
train	2839
dev	738
train	6483
dev	367
train	8883
none	0
train	3284
train	5930
train	829
train	1294
train	1074
train	10414
train	3471
train	8913
none	0
train	5566
dev	259
train	7633
train	297
none	0
train	2429
train	4444
train	3487
none	0
train	10329
none	0
train	540
train	9204
train	5768
none	0
train	1983
dev	1156
train	2657
train	9520
none	0
none	0
none	0
none	0
dev	634
train	4867
dev	682
train	4648
none	0
train	7281
train	8752
train	1629
none	0
none	0
train	5249
train	8665
train	9940
dev	1211
train	9186
train	3202
train	7358
train	6414
none	0
train	3050
none	0
train	9346
train	4239
train	8619
train	2045
train	7088
test	884
none	0
train	5769
train	8839
none	0
dev	510
none	0
train	1914
train	4551
train	1518
none	0
train	10320
train	6810
train	8047
test	978
train	4341
train	1635
test	424
train	8749
train	5669
train	10506
none	0
train	10410
train	4682
train	1791
train	8430
train	5831
train	1595
train	7306
train	1289
train	4044
test	553
dev	1302
none	0
train	5921
none	0
train	218
train	9874
none	0
train	7313
none	0
train	2258
none	0
train	5663
none	0
none	0
none	0
train	2987
train	8648
none	0
train	8919
none	0
none	0
train	8935
train	9193
none	0
train	4108
none	0
dev	930
train	4591
none	0
none	0
train	580
train	3025
none	0
none	0
dev	413
dev	325
dev	875
dev	973
train	6675
train	626
train	10324
test	632
train	8590
train	3073
train	5322
train	4046
train	1789
train	5772
train	2247
none	0
none	0
test	849
train	3021
test	906
train	9900
train	470
none	0
train	1428
train	224
train	1777
none	0
none	0
train	8742
none	0
dev	1089
train	8440
none	0
test	1132
train	5075
none	0
train	8472
train	8133
train	3195
train	6210
none	0
dev	759
none	0
train	7874
train	542
test	176
train	833
train	4024
none	0
none	0
none	0
none	0
none	0
train	5822
none	0
none	0
none	0
none	0
none	0
none	0
train	5381
none	0
none	0
dev	908
none	0
none	0
train	5799
train	2935
train	413
dev	740
none	0
train	6388
dev	1001
none	0
test	766
dev	228
train	2733
none	0
train	1918
none	0
none	0
train	119
train	7338
train	6223
train	7813
train	3524
train	9529
test	857
train	6181
train	649
train	6400
train	7641
dev	923
train	614
train	64
train	7115
train	8465
train	720
train	2543
train	3941
train	7018
train	9205
train	9295
none	0
none	0
train	34
train	2140
train	4652
train	7782
dev	158
train	6478
train	2409
train	1173
train	8855
none	0
train	3772
train	4232
none	0
none	0
none	0
train	5630
none	0
train	9603
none	0
none	0
train	9578
none	0
none	0
train	3231
train	7876
none	0
train	6966
none	0
none	0
train	9094
train	2064
train	5309
dev	845
none	0
train	3130
none	0
none	0
train	5198
train	3939
none	0
none	0
train	2020
train	3205
test	885
none	0
train	6784
none	0
train	2083
train	9880
none	0
none	0
none	0
train	4845
train	8667
train	9041
train	5730
none	0
train	2597
none	0
none	0
none	0
none	0
none	0
none	0
none	0
test	112
train	9350
train	8880
none	0
none	0
test	1262
train	1119
train	7864
none	0
train	5597
train	6367
dev	1212
none	0
dev	152
train	1793
train	8100
train	7926
train	9046
dev	362
test	245
train	547
train	9395
train	1323
none	0
none	0
train	2242
none	0
test	216
dev	61
none	0
train	8879
none	0
none	0
none	0
train	6773
train	5918
train	6591
none	0
train	3675
train	4605
train	2713
train	8261
train	193
none	0
train	1903
none	0
none	0
train	8052
test	1136
train	4644
train	3117
test	698
train	1585
train	8789
train	1338
none	0
none	0
train	9433
none	0
train	10089
none	0
none	0
train	6824
dev	567
train	182
train	2446
train	6572
train	4508
train	5252
train	5449
train	5926
train	8480
none	0
none	0
train	2398
none	0
train	6082
none	0
train	7811
train	1634
none	0
dev	1116
none	0
train	8459
none	0
none	0
none	0
none	0
train	8505
test	725
none	0
none	0
dev	790
none	0
none	0
none	0
none	0
none	0
none	0
train	6903
none	0
none	0
train	6644
train	4909
train	5528
train	9588
train	9624
none	0
train	6474
train	1496
train	6820
train	3510
dev	300
none	0
train	9464
train	8842
train	424
none	0
dev	82
none	0
none	0
none	0
none	0
none	0
train	4948
none	0
none	0
none	0
none	0
train	6464
train	212
train	1739
none	0
none	0
train	6852
dev	1242
test	1054
train	7224
none	0
test	488
train	5556
train	10243
train	5871
train	4038
none	0
test	441
train	3401
train	10398
train	9233
train	7289
train	358
train	3507
train	6843
none	0
none	0
train	9415
none	0
train	4428
train	3345
none	0
none	0
train	9063
none	0
none	0
train	6520
train	6552
train	6432
train	10302
none	0
train	2919
train	7462
none	0
train	5761
train	7319
none	0
none	0
train	5792
test	1222
dev	224
train	1412
train	2027
dev	1023
train	6423
train	9165
test	127
train	532
none	0
train	128
none	0
none	0
none	0
none	0
none	0
train	3858
train	6152
train	5406
none	0
test	223
dev	528
dev	885
train	1907
none	0
none	0
train	6578
none	0
train	998
train	10455
train	5069
train	6677
train	2974
dev	1068
train	8285
none	0
train	943
train	2765
test	38
none	0
none	0
none	0
train	4042
train	1901
train	10291
none	0
train	3269
train	2152
none	0
none	0
train	8737
train	4858
train	6988
train	6593
none	0
none	0
train	1512
train	6492
train	8915
train	5892
dev	140
none	0
test	641
train	6392
none	0
none	0
none	0
none	0
train	6640
test	623
none	0
none	0
test	1198
train	6174
test	899
train	2561
train	3339
train	4348
train	6289
none	0
train	9085
train	468
none	0
train	9695
test	379
train	9422
train	5496
train	8490
none	0
train	2859
train	401
train	3037
train	207
train	3876
train	4511
train	1395
none	0
train	4463
train	5913
train	4782
dev	534
train	5520
train	2468
train	3360
none	0
train	9581
none	0
train	5764
none	0
none	0
test	990
none	0
none	0
test	146
none	0
train	4389
none	0
train	5798
train	306
dev	796
train	6317
train	1854
none	0
train	8863
none	0
train	2411
train	6335
test	1072
train	5516
none	0
train	2770
dev	608
train	4821
train	5084
train	117
train	2420
train	7653
none	0
train	8132
dev	870
none	0
train	4714
train	6287
none	0
train	4852
test	648
train	3734
dev	896
train	7092
train	7988
dev	1298
none	0
train	7664
none	0
train	6623
train	9985
dev	598
train	4394
train	8780
train	1727
test	322
test	177
test	69
none	0
dev	80
none	0
train	2257
train	7501
none	0
dev	188
train	5204
none	0
none	0
train	9208
train	6800
none	0
train	1508
dev	745
train	9097
none	0
train	1217
dev	709
train	6123
train	4873
train	6295
dev	708
train	5315
train	2062
train	8685
train	2455
train	1231
train	9131
none	0
train	1365
test	584
train	175
none	0
dev	1273
train	5889
dev	436
train	6005
train	1077
train	7543
none	0
train	4875
train	7632
train	243
none	0
train	8376
train	3525
train	5811
test	782
train	9778
train	8031
train	8221
none	0
train	1215
train	7292
train	9365
train	9439
dev	821
train	9647
train	676
train	7216
train	5951
train	6051
none	0
train	2887
train	4476
none	0
none	0
none	0
train	9367
dev	1243
train	2911
none	0
train	3418
train	8434
train	4304
train	9607
train	5538
train	9293
train	5040
none	0
train	2401
train	10445
train	9108
train	4128
train	6160
dev	322
train	6830
test	1162
train	10493
train	3794
test	1170
train	1790
train	170
train	1430
train	3929
none	0
train	8399
train	4548
train	4429
none	0
dev	495
none	0
dev	974
none	0
train	309
dev	354
train	9299
test	432
train	3107
dev	44
train	9325
train	7651
train	2359
none	0
none	0
test	897
train	8137
train	8910
test	1158
train	334
test	547
train	4130
test	543
dev	687
train	10052
train	660
train	6353
train	9331
none	0
none	0
train	2439
train	8901
train	8796
dev	460
train	5584
train	4311
none	0
train	9310
train	8953
dev	1167
train	10464
train	1011
train	8353
train	1283
train	5086
train	4047
train	914
none	0
train	2476
train	4890
none	0
train	3296
train	4931
train	5175
train	3188
train	6703
train	6311
train	5794
none	0
train	3366
train	2989
train	4484
train	7776
train	301
train	3666
train	327
train	10027
train	4859
train	6458
train	2289
train	9524
train	926
none	0
train	7512
train	2191
train	2239
train	8822
train	8156
train	647
train	7207
train	10358
train	3967
train	2596
train	6876
train	8046
train	8657
none	0
test	87
train	3726
train	3962
none	0
none	0
train	376
train	369
train	10045
train	5595
train	2132
train	9893
train	4105
train	4773
none	0
none	0
train	3327
train	32
train	3998
none	0
train	10338
train	650
train	3201
train	617
train	6276
train	9627
train	463
train	9928
none	0
test	818
train	3321
none	0
none	0
dev	723
dev	1125
train	3714
test	1311
train	1424
train	2354
dev	351
train	6862
train	8611
train	2080
none	0
none	0
train	4206
dev	1170
train	7640
none	0
train	5100
none	0
train	4965
none	0
none	0
none	0
train	76
dev	112
train	5979
train	2110
none	0
train	7802
train	7374
train	2972
train	4894
none	0
train	8424
train	2311
dev	487
none	0
train	9354
train	10270
train	5277
train	8606
train	6783
train	9297
train	8360
none	0
none	0
none	0
none	0
none	0
none	0
none	0
none	0
none	0
dev	396
none	0
train	4545
none	0
test	1290
none	0
train	563
train	6819
train	857
dev	654
train	3194
train	1726
train	10292
none	0
none	0
none	0
none	0
train	3638
train	775
train	7540
train	86
none	0
train	1852
train	7867
train	9832
none	0
train	3476
none	0
none	0
train	6992
none	0
none	0
train	8113
train	6615
train	1931
none	0
train	10153
train	5037
train	9751
train	2427
train	5499
none	0
train	6546
train	764
train	2331
train	843
none	0
train	3799
train	2364
train	4056
dev	638
test	411
test	532
train	9119
train	9463
none	0
train	5941
none	0
none	0
train	10307
none	0
train	1943
train	7810
dev	1038
none	0
none	0
train	8601
none	0
none	0
train	5530
test	106
test	359
none	0
train	1960
none	0
test	546
train	1681
train	5135
train	1497
train	3299
train	2469
train	9981
train	4283
train	2990
train	8831
test	1042
train	4305
dev	1157
dev	209
none	0
test	891
none	0
train	10171
train	2939
train	5690
none	0
train	1889
train	8180
test	56
train	6443
test	1287
train	419
test	1101
none	0
train	5000
none	0
none	0
train	9214
train	4868
train	7085
test	1245
train	10152
train	10359
train	5450
train	3890
none	0
train	1921
train	4403
dev	836
test	848
dev	222
train	10528
none	0
dev	519
train	8861
train	929
train	4333
train	9136
none	0
none	0
none	0
train	7278
train	6413
train	2901
train	8827
train	4636
train	9495
none	0
train	7937
train	2028
none	0
train	8442
train	7600
train	1597
train	2369
train	3785
train	9650
train	4136
none	0
dev	265
train	1556
train	5493
none	0
none	0
train	7355
train	9021
train	8276
none	0
train	6724
none	0
test	118
train	1730
none	0
train	8741
none	0
train	5685
train	9166
train	2683
train	5672
train	231
train	7034
train	7686
train	8787
train	2137
none	0
test	412
train	632
train	10372
dev	925
none	0
none	0
none	0
test	570
train	2704
train	2181
none	0
train	8235
dev	1291
train	1778
dev	1131
train	4032
train	8162
train	9873
train	8303
train	3262
none	0
train	4465
train	983
train	8417
test	1116
train	2222
train	9748
train	4737
none	0
train	6214
train	7740
none	0
none	0
train	2262
train	6032
train	9859
none	0
train	2587
none	0
none	0
train	2781
test	1270
train	397
dev	506
none	0
train	1908
train	7839
train	774
train	7861
train	4744
none	0
train	5621
none	0
train	8033
train	6551
train	4188
none	0
train	2923
train	5626
train	2208
train	4561
train	2323
none	0
train	831
train	3782
train	4071
test	445
train	8172
train	10076
train	8666
train	5476
train	8707
none	0
train	10092
none	0
train	8936
test	809
train	511
none	0
none	0
train	10055
none	0
dev	997
train	9855
none	0
train	4679
train	4692
train	4497
none	0
train	2905
none	0
none	0
test	92
none	0
train	5321
none	0
train	7297
train	8603
train	4399
train	4433
train	273
train	639
train	2290
none	0
train	7339
train	5008
none	0
test	37
train	3059
train	7050
dev	58
none	0
train	3075
dev	417
train	1818
train	6069
none	0
test	372
train	6294
train	1118
train	3141
none	0
none	0
train	5325
none	0
none	0
train	411
train	10032
none	0
dev	677
train	6750
none	0
test	1033
dev	509
none	0
train	6537
none	0
train	794
train	7539
train	3741
train	2820
train	4092
none	0
train	5055
train	9289
none	0
none	0
train	483
test	67
none	0
train	7164
train	5628
none	0
train	2967
train	348
none	0
train	9688
none	0
train	9701
none	0
train	5348
train	3085
train	3356
train	5230
train	9065
train	1521
dev	192
dev	828
train	1534
test	348
train	365
train	4730
train	1821
train	3217
train	3766
train	4010
train	10148
train	2882
none	0
train	7648
test	1013
none	0
train	2113
train	6384
none	0
train	10529
train	3718
train	2265
train	1280
none	0
train	7593
none	0
train	9932
dev	128
train	1618
dev	200
train	1704
train	4094
train	4951
train	5579
none	0
train	2203
test	1230
train	5945
train	426
train	4375
none	0
dev	991
train	3338
none	0
train	6120
train	3735
train	9759
train	7082
test	1281
train	1506
train	5010
train	8761
none	0
train	5624
train	1722
test	1217
train	3420
train	3864
train	5863
train	6412
train	1349
dev	588
none	0
train	9181
train	5451
test	16
none	0
train	9171
dev	1267
none	0
train	2715
train	3693
test	495
train	762
test	931
train	9051
none	0
train	6701
test	103
train	8330
train	2319
train	9761
train	6761
train	4854
none	0
test	750
train	3646
none	0
train	683
train	2507
test	453
train	1477
none	0
train	10160
train	3521
train	8478
dev	516
train	2767
train	2783
test	964
none	0
none	0
none	0
none	0
none	0
train	5142
train	4265
none	0
train	9117
none	0
train	7683
dev	1020
none	0
test	377
none	0
train	10049
train	10314
train	4291
train	7484
none	0
none	0
none	0
train	1235
train	6341
train	2472
train	9348
none	0
none	0
dev	725
train	9526
none	0
none	0
none	0
train	8870
none	0
train	761
train	5906
train	5878
dev	689
train	5739
train	8942
dev	346
none	0
none	0
train	9639
train	3551
